"","date","time","volume","tradingphase"
"47117","2022-04-13","07:15:00",320727,"CONTINUOUS"
"47118","2022-04-13","07:20:00",260381,"CONTINUOUS"
"47119","2022-04-13","07:25:00",445782,"CONTINUOUS"
"47120","2022-04-13","07:30:00",328290,"CONTINUOUS"
"47121","2022-04-13","07:35:00",523079,"CONTINUOUS"
"47122","2022-04-13","07:40:00",309890,"CONTINUOUS"
"47123","2022-04-13","07:45:00",394362,"CONTINUOUS"
"47124","2022-04-13","07:50:00",256067,"CONTINUOUS"
"47125","2022-04-13","07:55:00",322347,"CONTINUOUS"
"47126","2022-04-13","08:00:00",387597,"CONTINUOUS"
"47127","2022-04-13","08:05:00",527566,"CONTINUOUS"
"47128","2022-04-13","08:10:00",146083,"CONTINUOUS"
"47129","2022-04-13","08:15:00",216759,"CONTINUOUS"
"47130","2022-04-13","08:20:00",139966,"CONTINUOUS"
"47131","2022-04-13","08:25:00",161493,"CONTINUOUS"
"47132","2022-04-13","08:30:00",237642,"CONTINUOUS"
"47133","2022-04-13","08:35:00",428294,"CONTINUOUS"
"47134","2022-04-13","08:40:00",364890,"CONTINUOUS"
"47135","2022-04-13","08:45:00",201948,"CONTINUOUS"
"47136","2022-04-13","08:50:00",134494,"CONTINUOUS"
"47137","2022-04-13","08:55:00",181713,"CONTINUOUS"
"47138","2022-04-13","09:00:00",432081,"CONTINUOUS"
"47139","2022-04-13","09:05:00",319488,"CONTINUOUS"
"47140","2022-04-13","09:10:00",443965,"CONTINUOUS"
"47141","2022-04-13","09:15:00",248762,"CONTINUOUS"
"47142","2022-04-13","09:20:00",165171,"CONTINUOUS"
"47143","2022-04-13","09:25:00",297212,"CONTINUOUS"
"47144","2022-04-13","09:30:00",266109,"CONTINUOUS"
"47145","2022-04-13","09:35:00",204793,"CONTINUOUS"
"47146","2022-04-13","09:40:00",218441,"CONTINUOUS"
"47147","2022-04-13","09:45:00",634459,"CONTINUOUS"
"47148","2022-04-13","09:50:00",344842,"CONTINUOUS"
"47149","2022-04-13","09:55:00",200862,"CONTINUOUS"
"47150","2022-04-13","10:00:00",243613,"CONTINUOUS"
"47151","2022-04-13","10:05:00",182216,"CONTINUOUS"
"47152","2022-04-13","10:10:00",252336,"CONTINUOUS"
"47153","2022-04-13","10:15:00",241901,"CONTINUOUS"
"47154","2022-04-13","10:20:00",74631,"CONTINUOUS"
"47155","2022-04-13","10:25:00",96896,"CONTINUOUS"
"47156","2022-04-13","10:30:00",79486,"CONTINUOUS"
"47157","2022-04-13","10:35:00",111210,"CONTINUOUS"
"47158","2022-04-13","10:40:00",167566,"CONTINUOUS"
"47159","2022-04-13","10:45:00",167247,"CONTINUOUS"
"47160","2022-04-13","10:50:00",99321,"CONTINUOUS"
"47161","2022-04-13","10:55:00",102751,"CONTINUOUS"
"47162","2022-04-13","11:00:00",245226,"CONTINUOUS"
"47163","2022-04-13","11:05:00",208794,"CONTINUOUS"
"47164","2022-04-13","11:10:00",285677,"CONTINUOUS"
"47165","2022-04-13","11:15:00",86614,"CONTINUOUS"
"47166","2022-04-13","11:20:00",73153,"CONTINUOUS"
"47167","2022-04-13","11:25:00",114938,"CONTINUOUS"
"47168","2022-04-13","11:30:00",72290,"CONTINUOUS"
"47169","2022-04-13","11:35:00",119552,"CONTINUOUS"
"47170","2022-04-13","11:40:00",103084,"CONTINUOUS"
"47171","2022-04-13","11:45:00",90579,"CONTINUOUS"
"47172","2022-04-13","11:50:00",144208,"CONTINUOUS"
"47173","2022-04-13","11:55:00",126401,"CONTINUOUS"
"47174","2022-04-13","12:00:00",132087,"CONTINUOUS"
"47175","2022-04-13","12:05:00",154087,"CONTINUOUS"
"47176","2022-04-13","12:10:00",162529,"CONTINUOUS"
"47177","2022-04-13","12:15:00",118927,"CONTINUOUS"
"47178","2022-04-13","12:20:00",233014,"CONTINUOUS"
"47179","2022-04-13","12:25:00",124492,"CONTINUOUS"
"47180","2022-04-13","12:30:00",263187,"CONTINUOUS"
"47181","2022-04-13","12:35:00",215941,"CONTINUOUS"
"47182","2022-04-13","12:40:00",195702,"CONTINUOUS"
"47183","2022-04-13","12:45:00",213040,"CONTINUOUS"
"47184","2022-04-13","12:50:00",106733,"CONTINUOUS"
"47185","2022-04-13","12:55:00",163978,"CONTINUOUS"
"47186","2022-04-13","13:00:00",141664,"CONTINUOUS"
"47187","2022-04-13","13:05:00",206906,"CONTINUOUS"
"47188","2022-04-13","13:10:00",151389,"CONTINUOUS"
"47189","2022-04-13","13:15:00",171117,"CONTINUOUS"
"47190","2022-04-13","13:20:00",154706,"CONTINUOUS"
"47191","2022-04-13","13:25:00",248613,"CONTINUOUS"
"47192","2022-04-13","13:30:00",819238,"CONTINUOUS"
"47193","2022-04-13","13:35:00",357218,"CONTINUOUS"
"47194","2022-04-13","13:40:00",373702,"CONTINUOUS"
"47195","2022-04-13","13:45:00",631051,"CONTINUOUS"
"47196","2022-04-13","13:50:00",661988,"CONTINUOUS"
"47197","2022-04-13","13:55:00",330653,"CONTINUOUS"
"47198","2022-04-13","14:00:00",451329,"CONTINUOUS"
"47199","2022-04-13","14:05:00",527171,"CONTINUOUS"
"47200","2022-04-13","14:10:00",312986,"CONTINUOUS"
"47201","2022-04-13","14:15:00",381185,"CONTINUOUS"
"47202","2022-04-13","14:20:00",554966,"CONTINUOUS"
"47203","2022-04-13","14:25:00",514347,"CONTINUOUS"
"47204","2022-04-13","14:30:00",357175,"CONTINUOUS"
"47205","2022-04-13","14:35:00",441802,"CONTINUOUS"
"47206","2022-04-13","14:40:00",408570,"CONTINUOUS"
"47207","2022-04-13","14:45:00",1831702,"CONTINUOUS"
"47208","2022-04-13","14:50:00",1141149,"CONTINUOUS"
"47209","2022-04-13","14:55:00",367074,"CONTINUOUS"
"47210","2022-04-13","15:00:00",675767,"CONTINUOUS"
"47211","2022-04-13","15:05:00",550277,"CONTINUOUS"
"47212","2022-04-13","15:10:00",290897,"CONTINUOUS"
"47213","2022-04-13","15:15:00",494308,"CONTINUOUS"
"47214","2022-04-13","15:20:00",322030,"CONTINUOUS"
"47215","2022-04-13","15:25:00",697734,"CONTINUOUS"
"47216","2022-04-13","",13567608,"CLOSING AUCTION"
"47217","2022-04-19","",682524,"OPENING AUCTION"
"47218","2022-04-19","07:00:00",301473,"CONTINUOUS"
"47219","2022-04-19","07:05:00",445123,"CONTINUOUS"
"47220","2022-04-19","07:10:00",263142,"CONTINUOUS"
"47221","2022-04-19","07:15:00",295067,"CONTINUOUS"
"47222","2022-04-19","07:20:00",143757,"CONTINUOUS"
"47223","2022-04-19","07:25:00",208420,"CONTINUOUS"
"47224","2022-04-19","07:30:00",298235,"CONTINUOUS"
"47225","2022-04-19","07:35:00",268580,"CONTINUOUS"
"47226","2022-04-19","07:40:00",280730,"CONTINUOUS"
"47227","2022-04-19","07:45:00",260302,"CONTINUOUS"
"47228","2022-04-19","07:50:00",206799,"CONTINUOUS"
"47229","2022-04-19","07:55:00",249553,"CONTINUOUS"
"47230","2022-04-19","08:00:00",246229,"CONTINUOUS"
"47231","2022-04-19","08:05:00",246135,"CONTINUOUS"
"47232","2022-04-19","08:10:00",139237,"CONTINUOUS"
"47233","2022-04-19","08:15:00",183133,"CONTINUOUS"
"47234","2022-04-19","08:20:00",194628,"CONTINUOUS"
"47235","2022-04-19","08:25:00",196306,"CONTINUOUS"
"47236","2022-04-19","08:30:00",124426,"CONTINUOUS"
"47237","2022-04-19","08:35:00",148571,"CONTINUOUS"
"47238","2022-04-19","08:40:00",195963,"CONTINUOUS"
"47239","2022-04-19","08:45:00",195347,"CONTINUOUS"
"47240","2022-04-19","08:50:00",188271,"CONTINUOUS"
"47241","2022-04-19","08:55:00",186711,"CONTINUOUS"
"47242","2022-04-19","09:00:00",279722,"CONTINUOUS"
"47243","2022-04-19","09:05:00",244647,"CONTINUOUS"
"47244","2022-04-19","09:10:00",197764,"CONTINUOUS"
"47245","2022-04-19","09:15:00",340946,"CONTINUOUS"
"47246","2022-04-19","09:20:00",330345,"CONTINUOUS"
"47247","2022-04-19","09:25:00",303039,"CONTINUOUS"
"47248","2022-04-19","09:30:00",255019,"CONTINUOUS"
"47249","2022-04-19","09:35:00",225689,"CONTINUOUS"
"47250","2022-04-19","09:40:00",147876,"CONTINUOUS"
"47251","2022-04-19","09:45:00",157072,"CONTINUOUS"
"47252","2022-04-19","09:50:00",254693,"CONTINUOUS"
"47253","2022-04-19","09:55:00",183816,"CONTINUOUS"
"47254","2022-04-19","10:00:00",135195,"CONTINUOUS"
"47255","2022-04-19","10:05:00",94185,"CONTINUOUS"
"47256","2022-04-19","10:10:00",149081,"CONTINUOUS"
"47257","2022-04-19","10:15:00",263964,"CONTINUOUS"
"47258","2022-04-19","10:20:00",231634,"CONTINUOUS"
"47259","2022-04-19","10:25:00",114958,"CONTINUOUS"
"47260","2022-04-19","10:30:00",138691,"CONTINUOUS"
"47261","2022-04-19","10:35:00",138862,"CONTINUOUS"
"47262","2022-04-19","10:40:00",103827,"CONTINUOUS"
"47263","2022-04-19","10:45:00",80012,"CONTINUOUS"
"47264","2022-04-19","10:50:00",171535,"CONTINUOUS"
"47265","2022-04-19","10:55:00",168626,"CONTINUOUS"
"47266","2022-04-19","11:00:00",199200,"CONTINUOUS"
"47267","2022-04-19","11:05:00",190712,"CONTINUOUS"
"47268","2022-04-19","11:10:00",116231,"CONTINUOUS"
"47269","2022-04-19","11:15:00",90906,"CONTINUOUS"
"47270","2022-04-19","11:20:00",151912,"CONTINUOUS"
"47271","2022-04-19","11:25:00",138333,"CONTINUOUS"
"47272","2022-04-19","11:30:00",144995,"CONTINUOUS"
"47273","2022-04-19","11:35:00",119500,"CONTINUOUS"
"47274","2022-04-19","11:40:00",293684,"CONTINUOUS"
"47275","2022-04-19","11:45:00",110006,"CONTINUOUS"
"47276","2022-04-19","11:50:00",203077,"CONTINUOUS"
"47277","2022-04-19","11:55:00",124580,"CONTINUOUS"
"47278","2022-04-19","12:00:00",105092,"CONTINUOUS"
"47279","2022-04-19","12:05:00",417682,"CONTINUOUS"
"47280","2022-04-19","12:10:00",177714,"CONTINUOUS"
"47281","2022-04-19","12:15:00",330048,"CONTINUOUS"
"47282","2022-04-19","12:20:00",154245,"CONTINUOUS"
"47283","2022-04-19","12:25:00",412359,"CONTINUOUS"
"47284","2022-04-19","12:30:00",177719,"CONTINUOUS"
"47285","2022-04-19","12:35:00",227890,"CONTINUOUS"
"47286","2022-04-19","12:40:00",285716,"CONTINUOUS"
"47287","2022-04-19","12:45:00",185897,"CONTINUOUS"
"47288","2022-04-19","12:50:00",153078,"CONTINUOUS"
"47289","2022-04-19","12:55:00",254292,"CONTINUOUS"
"47290","2022-04-19","13:00:00",228116,"CONTINUOUS"
"47291","2022-04-19","13:05:00",288376,"CONTINUOUS"
"47292","2022-04-19","13:10:00",149466,"CONTINUOUS"
"47293","2022-04-19","13:15:00",294956,"CONTINUOUS"
"47294","2022-04-19","13:20:00",330927,"CONTINUOUS"
"47295","2022-04-19","13:25:00",291773,"CONTINUOUS"
"47296","2022-04-19","13:30:00",1843903,"CONTINUOUS"
"47297","2022-04-19","13:35:00",1719958,"CONTINUOUS"
"47298","2022-04-19","13:40:00",1006531,"CONTINUOUS"
"47299","2022-04-19","13:45:00",582837,"CONTINUOUS"
"47300","2022-04-19","13:50:00",559408,"CONTINUOUS"
"47301","2022-04-19","13:55:00",440369,"CONTINUOUS"
"47302","2022-04-19","14:00:00",541304,"CONTINUOUS"
"47303","2022-04-19","14:05:00",795202,"CONTINUOUS"
"47304","2022-04-19","14:10:00",456345,"CONTINUOUS"
"47305","2022-04-19","14:15:00",540459,"CONTINUOUS"
"47306","2022-04-19","14:20:00",504387,"CONTINUOUS"
"47307","2022-04-19","14:25:00",941920,"CONTINUOUS"
"47308","2022-04-19","14:30:00",374471,"CONTINUOUS"
"47309","2022-04-19","14:35:00",337820,"CONTINUOUS"
"47310","2022-04-19","14:40:00",247784,"CONTINUOUS"
"47311","2022-04-19","14:45:00",441265,"CONTINUOUS"
"47312","2022-04-19","14:50:00",319872,"CONTINUOUS"
"47313","2022-04-19","14:55:00",360492,"CONTINUOUS"
"47314","2022-04-19","15:00:00",843804,"CONTINUOUS"
"47315","2022-04-19","15:05:00",266884,"CONTINUOUS"
"47316","2022-04-19","15:10:00",169832,"CONTINUOUS"
"47317","2022-04-19","15:15:00",505803,"CONTINUOUS"
"47318","2022-04-19","15:20:00",666397,"CONTINUOUS"
"47319","2022-04-19","15:25:00",416309,"CONTINUOUS"
"47320","2022-04-19","",16563869,"CLOSING AUCTION"
"47321","2022-04-20","",446553,"OPENING AUCTION"
"47322","2022-04-20","07:00:00",664698,"CONTINUOUS"
"47323","2022-04-20","07:05:00",282718,"CONTINUOUS"
"47324","2022-04-20","07:10:00",221694,"CONTINUOUS"
"47325","2022-04-20","07:15:00",311594,"CONTINUOUS"
"47326","2022-04-20","07:20:00",399862,"CONTINUOUS"
"47327","2022-04-20","07:25:00",423484,"CONTINUOUS"
"47328","2022-04-20","07:30:00",342808,"CONTINUOUS"
"47329","2022-04-20","07:35:00",422235,"CONTINUOUS"
"47330","2022-04-20","07:40:00",676856,"CONTINUOUS"
"47331","2022-04-20","07:45:00",453048,"CONTINUOUS"
"47332","2022-04-20","07:50:00",613187,"CONTINUOUS"
"47333","2022-04-20","07:55:00",778907,"CONTINUOUS"
"47334","2022-04-20","08:00:00",658342,"CONTINUOUS"
"47335","2022-04-20","08:05:00",265452,"CONTINUOUS"
"47336","2022-04-20","08:10:00",212983,"CONTINUOUS"
"47337","2022-04-20","08:15:00",285882,"CONTINUOUS"
"47338","2022-04-20","08:20:00",267877,"CONTINUOUS"
"47339","2022-04-20","08:25:00",422478,"CONTINUOUS"
"47340","2022-04-20","08:30:00",182433,"CONTINUOUS"
"47341","2022-04-20","08:35:00",132600,"CONTINUOUS"
"47342","2022-04-20","08:40:00",179675,"CONTINUOUS"
"47343","2022-04-20","08:45:00",205347,"CONTINUOUS"
"47344","2022-04-20","08:50:00",182533,"CONTINUOUS"
"47345","2022-04-20","08:55:00",273155,"CONTINUOUS"
"47346","2022-04-20","09:00:00",333538,"CONTINUOUS"
"47347","2022-04-20","09:05:00",272313,"CONTINUOUS"
"47348","2022-04-20","09:10:00",155692,"CONTINUOUS"
"47349","2022-04-20","09:15:00",222282,"CONTINUOUS"
"47350","2022-04-20","09:20:00",163972,"CONTINUOUS"
"47351","2022-04-20","09:25:00",333181,"CONTINUOUS"
"47352","2022-04-20","09:30:00",175212,"CONTINUOUS"
"47353","2022-04-20","09:35:00",837398,"CONTINUOUS"
"47354","2022-04-20","09:40:00",571665,"CONTINUOUS"
"47355","2022-04-20","09:45:00",417963,"CONTINUOUS"
"47356","2022-04-20","09:50:00",194492,"CONTINUOUS"
"47357","2022-04-20","09:55:00",282490,"CONTINUOUS"
"47358","2022-04-20","10:00:00",267634,"CONTINUOUS"
"47359","2022-04-20","10:05:00",243454,"CONTINUOUS"
"47360","2022-04-20","10:10:00",160676,"CONTINUOUS"
"47361","2022-04-20","10:15:00",269400,"CONTINUOUS"
"47362","2022-04-20","10:20:00",176565,"CONTINUOUS"
"47363","2022-04-20","10:25:00",228472,"CONTINUOUS"
"47364","2022-04-20","10:30:00",162844,"CONTINUOUS"
"47365","2022-04-20","10:35:00",169886,"CONTINUOUS"
"47366","2022-04-20","10:40:00",160858,"CONTINUOUS"
"47367","2022-04-20","10:45:00",128278,"CONTINUOUS"
"47368","2022-04-20","10:50:00",211086,"CONTINUOUS"
"47369","2022-04-20","10:55:00",215186,"CONTINUOUS"
"47370","2022-04-20","11:00:00",223608,"CONTINUOUS"
"47371","2022-04-20","11:05:00",151719,"CONTINUOUS"
"47372","2022-04-20","11:10:00",174723,"CONTINUOUS"
"47373","2022-04-20","11:15:00",119239,"CONTINUOUS"
"47374","2022-04-20","11:20:00",151815,"CONTINUOUS"
"47375","2022-04-20","11:25:00",97009,"CONTINUOUS"
"47376","2022-04-20","11:30:00",198886,"CONTINUOUS"
"47377","2022-04-20","11:35:00",149446,"CONTINUOUS"
"47378","2022-04-20","11:40:00",174072,"CONTINUOUS"
"47379","2022-04-20","11:45:00",277794,"CONTINUOUS"
"47380","2022-04-20","11:50:00",163014,"CONTINUOUS"
"47381","2022-04-20","11:55:00",212435,"CONTINUOUS"
"47382","2022-04-20","12:00:00",161371,"CONTINUOUS"
"47383","2022-04-20","12:05:00",116265,"CONTINUOUS"
"47384","2022-04-20","12:10:00",97608,"CONTINUOUS"
"47385","2022-04-20","12:15:00",212426,"CONTINUOUS"
"47386","2022-04-20","12:20:00",127169,"CONTINUOUS"
"47387","2022-04-20","12:25:00",253008,"CONTINUOUS"
"47388","2022-04-20","12:30:00",216653,"CONTINUOUS"
"47389","2022-04-20","12:35:00",182511,"CONTINUOUS"
"47390","2022-04-20","12:40:00",189878,"CONTINUOUS"
"47391","2022-04-20","12:45:00",140346,"CONTINUOUS"
"47392","2022-04-20","12:50:00",225596,"CONTINUOUS"
"47393","2022-04-20","12:55:00",152487,"CONTINUOUS"
"47394","2022-04-20","13:00:00",212022,"CONTINUOUS"
"47395","2022-04-20","13:05:00",310243,"CONTINUOUS"
"47396","2022-04-20","13:10:00",216773,"CONTINUOUS"
"47397","2022-04-20","13:15:00",274420,"CONTINUOUS"
"47398","2022-04-20","13:20:00",294872,"CONTINUOUS"
"47399","2022-04-20","13:25:00",272843,"CONTINUOUS"
"47400","2022-04-20","13:30:00",1331062,"CONTINUOUS"
"47401","2022-04-20","13:35:00",695418,"CONTINUOUS"
"47402","2022-04-20","13:40:00",496188,"CONTINUOUS"
"47403","2022-04-20","13:45:00",517606,"CONTINUOUS"
"47404","2022-04-20","13:50:00",902705,"CONTINUOUS"
"47405","2022-04-20","13:55:00",389494,"CONTINUOUS"
"47406","2022-04-20","14:00:00",583593,"CONTINUOUS"
"47407","2022-04-20","14:05:00",806216,"CONTINUOUS"
"47408","2022-04-20","14:10:00",619957,"CONTINUOUS"
"47409","2022-04-20","14:15:00",581350,"CONTINUOUS"
"47410","2022-04-20","14:20:00",895937,"CONTINUOUS"
"47411","2022-04-20","14:25:00",564366,"CONTINUOUS"
"47412","2022-04-20","14:30:00",724750,"CONTINUOUS"
"47413","2022-04-20","14:35:00",650897,"CONTINUOUS"
"47414","2022-04-20","14:40:00",482049,"CONTINUOUS"
"47415","2022-04-20","14:45:00",695278,"CONTINUOUS"
"47416","2022-04-20","14:50:00",811642,"CONTINUOUS"
"47417","2022-04-20","14:55:00",434674,"CONTINUOUS"
"47418","2022-04-20","15:00:00",395405,"CONTINUOUS"
"47419","2022-04-20","15:05:00",544836,"CONTINUOUS"
"47420","2022-04-20","15:10:00",707804,"CONTINUOUS"
"47421","2022-04-20","15:15:00",955232,"CONTINUOUS"
"47422","2022-04-20","15:20:00",1125265,"CONTINUOUS"
"47423","2022-04-20","15:25:00",1110112,"CONTINUOUS"
"47424","2022-04-20","",21492378,"CLOSING AUCTION"
"47425","2022-04-21","",609000,"OPENING AUCTION"
"47426","2022-04-21","07:00:00",652211,"CONTINUOUS"
"47427","2022-04-21","07:05:00",521738,"CONTINUOUS"
"47428","2022-04-21","07:10:00",312034,"CONTINUOUS"
"47429","2022-04-21","07:15:00",206520,"CONTINUOUS"
"47430","2022-04-21","07:20:00",209409,"CONTINUOUS"
"47431","2022-04-21","07:25:00",265752,"CONTINUOUS"
"47432","2022-04-21","07:30:00",320911,"CONTINUOUS"
"47433","2022-04-21","07:35:00",279458,"CONTINUOUS"
"47434","2022-04-21","07:40:00",446394,"CONTINUOUS"
"47435","2022-04-21","07:45:00",129688,"CONTINUOUS"
"47436","2022-04-21","07:50:00",172930,"CONTINUOUS"
"47437","2022-04-21","07:55:00",129560,"CONTINUOUS"
"47438","2022-04-21","08:00:00",254555,"CONTINUOUS"
"47439","2022-04-21","08:05:00",111900,"CONTINUOUS"
"47440","2022-04-21","08:10:00",72707,"CONTINUOUS"
"47441","2022-04-21","08:15:00",104797,"CONTINUOUS"
"47442","2022-04-21","08:20:00",396768,"CONTINUOUS"
"47443","2022-04-21","08:25:00",134997,"CONTINUOUS"
"47444","2022-04-21","08:30:00",254793,"CONTINUOUS"
"47445","2022-04-21","08:35:00",159482,"CONTINUOUS"
"47446","2022-04-21","08:40:00",86160,"CONTINUOUS"
"47447","2022-04-21","08:45:00",380399,"CONTINUOUS"
"47448","2022-04-21","08:50:00",290444,"CONTINUOUS"
"47449","2022-04-21","08:55:00",206315,"CONTINUOUS"
"47450","2022-04-21","09:00:00",202629,"CONTINUOUS"
"47451","2022-04-21","09:05:00",158414,"CONTINUOUS"
"47452","2022-04-21","09:10:00",236087,"CONTINUOUS"
"47453","2022-04-21","09:15:00",289806,"CONTINUOUS"
"47454","2022-04-21","09:20:00",231427,"CONTINUOUS"
"47455","2022-04-21","09:25:00",192089,"CONTINUOUS"
"47456","2022-04-21","09:30:00",100546,"CONTINUOUS"
"47457","2022-04-21","09:35:00",173857,"CONTINUOUS"
"47458","2022-04-21","09:40:00",162551,"CONTINUOUS"
"47459","2022-04-21","09:45:00",202052,"CONTINUOUS"
"47460","2022-04-21","09:50:00",74108,"CONTINUOUS"
"47461","2022-04-21","09:55:00",178111,"CONTINUOUS"
"47462","2022-04-21","10:00:00",175801,"CONTINUOUS"
"47463","2022-04-21","10:05:00",170850,"CONTINUOUS"
"47464","2022-04-21","10:10:00",181109,"CONTINUOUS"
"47465","2022-04-21","10:15:00",89045,"CONTINUOUS"
"47466","2022-04-21","10:20:00",80193,"CONTINUOUS"
"47467","2022-04-21","10:25:00",158583,"CONTINUOUS"
"47468","2022-04-21","10:30:00",97939,"CONTINUOUS"
"47469","2022-04-21","10:35:00",113359,"CONTINUOUS"
"47470","2022-04-21","10:40:00",150655,"CONTINUOUS"
"47471","2022-04-21","10:45:00",96713,"CONTINUOUS"
"47472","2022-04-21","10:50:00",166925,"CONTINUOUS"
"47473","2022-04-21","10:55:00",154803,"CONTINUOUS"
"47474","2022-04-21","11:00:00",149314,"CONTINUOUS"
"47475","2022-04-21","11:05:00",114947,"CONTINUOUS"
"47476","2022-04-21","11:10:00",73263,"CONTINUOUS"
"47477","2022-04-21","11:15:00",131074,"CONTINUOUS"
"47478","2022-04-21","11:20:00",96858,"CONTINUOUS"
"47479","2022-04-21","11:25:00",172058,"CONTINUOUS"
"47480","2022-04-21","11:30:00",101815,"CONTINUOUS"
"47481","2022-04-21","11:35:00",256122,"CONTINUOUS"
"47482","2022-04-21","11:40:00",142718,"CONTINUOUS"
"47483","2022-04-21","11:45:00",217201,"CONTINUOUS"
"47484","2022-04-21","11:50:00",88383,"CONTINUOUS"
"47485","2022-04-21","11:55:00",153989,"CONTINUOUS"
"47486","2022-04-21","12:00:00",209507,"CONTINUOUS"
"47487","2022-04-21","12:05:00",267692,"CONTINUOUS"
"47488","2022-04-21","12:10:00",104230,"CONTINUOUS"
"47489","2022-04-21","12:15:00",198817,"CONTINUOUS"
"47490","2022-04-21","12:20:00",256958,"CONTINUOUS"
"47491","2022-04-21","12:25:00",210013,"CONTINUOUS"
"47492","2022-04-21","12:30:00",170241,"CONTINUOUS"
"47493","2022-04-21","12:35:00",254163,"CONTINUOUS"
"47494","2022-04-21","12:40:00",110870,"CONTINUOUS"
"47495","2022-04-21","12:45:00",112240,"CONTINUOUS"
"47496","2022-04-21","12:50:00",254001,"CONTINUOUS"
"47497","2022-04-21","12:55:00",264211,"CONTINUOUS"
"47498","2022-04-21","13:00:00",256616,"CONTINUOUS"
"47499","2022-04-21","13:05:00",151247,"CONTINUOUS"
"47500","2022-04-21","13:10:00",246517,"CONTINUOUS"
"47501","2022-04-21","13:15:00",225213,"CONTINUOUS"
"47502","2022-04-21","13:20:00",149823,"CONTINUOUS"
"47503","2022-04-21","13:25:00",350226,"CONTINUOUS"
"47504","2022-04-21","13:30:00",1333556,"CONTINUOUS"
"47505","2022-04-21","13:35:00",685244,"CONTINUOUS"
"47506","2022-04-21","13:40:00",435110,"CONTINUOUS"
"47507","2022-04-21","13:45:00",397885,"CONTINUOUS"
"47508","2022-04-21","13:50:00",463389,"CONTINUOUS"
"47509","2022-04-21","13:55:00",276207,"CONTINUOUS"
"47510","2022-04-21","14:00:00",451025,"CONTINUOUS"
"47511","2022-04-21","14:05:00",392922,"CONTINUOUS"
"47512","2022-04-21","14:10:00",261900,"CONTINUOUS"
"47513","2022-04-21","14:15:00",427962,"CONTINUOUS"
"47514","2022-04-21","14:20:00",449882,"CONTINUOUS"
"47515","2022-04-21","14:25:00",537034,"CONTINUOUS"
"47516","2022-04-21","14:30:00",333611,"CONTINUOUS"
"47517","2022-04-21","14:35:00",368958,"CONTINUOUS"
"47518","2022-04-21","14:40:00",379566,"CONTINUOUS"
"47519","2022-04-21","14:45:00",337949,"CONTINUOUS"
"47520","2022-04-21","14:50:00",394659,"CONTINUOUS"
"47521","2022-04-21","14:55:00",410227,"CONTINUOUS"
"47522","2022-04-21","15:00:00",251117,"CONTINUOUS"
"47523","2022-04-21","15:05:00",341751,"CONTINUOUS"
"47524","2022-04-21","15:10:00",381881,"CONTINUOUS"
"47525","2022-04-21","15:15:00",326403,"CONTINUOUS"
"47526","2022-04-21","15:20:00",422785,"CONTINUOUS"
"47527","2022-04-21","15:25:00",393274,"CONTINUOUS"
"47528","2022-04-21","",20987515,"CLOSING AUCTION"
"47529","2022-04-22","",433572,"OPENING AUCTION"
"47530","2022-04-22","07:00:00",451000,"CONTINUOUS"
"47531","2022-04-22","07:05:00",146201,"CONTINUOUS"
"47532","2022-04-22","07:10:00",139669,"CONTINUOUS"
"47533","2022-04-22","07:15:00",266471,"CONTINUOUS"
"47534","2022-04-22","07:20:00",160491,"CONTINUOUS"
"47535","2022-04-22","07:25:00",183318,"CONTINUOUS"
"47536","2022-04-22","07:30:00",795817,"CONTINUOUS"
"47537","2022-04-22","07:35:00",330738,"CONTINUOUS"
"47538","2022-04-22","07:40:00",242672,"CONTINUOUS"
"47539","2022-04-22","07:45:00",311643,"CONTINUOUS"
"47540","2022-04-22","07:50:00",314968,"CONTINUOUS"
"47541","2022-04-22","07:55:00",241223,"CONTINUOUS"
"47542","2022-04-22","08:00:00",274129,"CONTINUOUS"
"47543","2022-04-22","08:05:00",143395,"CONTINUOUS"
"47544","2022-04-22","08:10:00",181749,"CONTINUOUS"
"47545","2022-04-22","08:15:00",147392,"CONTINUOUS"
"47546","2022-04-22","08:20:00",139732,"CONTINUOUS"
"47547","2022-04-22","08:25:00",198824,"CONTINUOUS"
"47548","2022-04-22","08:30:00",160996,"CONTINUOUS"
"47549","2022-04-22","08:35:00",286972,"CONTINUOUS"
"47550","2022-04-22","08:40:00",196759,"CONTINUOUS"
"47551","2022-04-22","08:45:00",142329,"CONTINUOUS"
"47552","2022-04-22","08:50:00",180250,"CONTINUOUS"
"47553","2022-04-22","08:55:00",157453,"CONTINUOUS"
"47554","2022-04-22","09:00:00",210192,"CONTINUOUS"
"47555","2022-04-22","09:05:00",91410,"CONTINUOUS"
"47556","2022-04-22","09:10:00",135115,"CONTINUOUS"
"47557","2022-04-22","09:15:00",230857,"CONTINUOUS"
"47558","2022-04-22","09:20:00",118165,"CONTINUOUS"
"47559","2022-04-22","09:25:00",216203,"CONTINUOUS"
"47560","2022-04-22","09:30:00",135138,"CONTINUOUS"
"47561","2022-04-22","09:35:00",253703,"CONTINUOUS"
"47562","2022-04-22","09:40:00",137789,"CONTINUOUS"
"47563","2022-04-22","09:45:00",152316,"CONTINUOUS"
"47564","2022-04-22","09:50:00",87396,"CONTINUOUS"
"47565","2022-04-22","09:55:00",225099,"CONTINUOUS"
"47566","2022-04-22","10:00:00",179431,"CONTINUOUS"
"47567","2022-04-22","10:05:00",107238,"CONTINUOUS"
